Company_Name,Brand_Name,FnB_Setting,Dining_Concept,Category,Name_of_Outlet,Outlet_Address,Regions,Menu_Item_Endorsement_Criteria,postal
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Paya Lebar Square,60 Paya Lebar #01-87 Paya Lebar Square Singapore 409051,East,"Lower in sugar, No added sugar",409051
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - West Mall,1 Bukit Batok Central Link #01-10/41 West Mall Singapore 658713,West,"Lower in sugar, No added sugar",658713
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - People's Park Centre,101 Upper Cross Street Level 1 Atrium People's Park Centre Singapore 058357,Central,"Lower in sugar, No added sugar",58357
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Jcube,2 Jurong East Central 1 #01-09A JCube Singapore 609731,West,"Lower in sugar, No added sugar",609731
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - City Square Mall,180 Kitchener Road #B2-K-12/23 City Square Mall Singapore 208539,Central,"Lower in sugar, No added sugar",208539
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Tiong Bahru Plaza,302 Tiong Bahru Road #B1-138 Tiong Bahru Plaza Singapore 168732,Central,"Lower in sugar, No added sugar",168732
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - NEX Mall,23 Serangoon Central #B2-46 NEX Mall Singapore 556083,North-East,"Lower in sugar, No added sugar",556083
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Parkway Parade,80 Marine Parade Road #01-14B Parkway Parde Singapore 449269,East,"Lower in sugar, No added sugar",449269
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Paragon,290 Orchard Road #B1-38 Paragon Singapore 238859,Central,"Lower in sugar, No added sugar",238859
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Changi City Point,5 Changi Business Park Central 1 #B1-K1 Changi City Point Singapore 486038,East,"Lower in sugar, No added sugar",486038
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - The Seletar Mall,33 Sengkang West Avenue #B1-20/21 The Seletar Mall Singapore 797653,North-East,"Lower in sugar, No added sugar",797653
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Bedok Mall,311 New Upper Changi Road #01-12 Bedok Mall Singapore 467360,East,"Lower in sugar, No added sugar",467360
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - ION Orchard,2 Orchard Turn #B4-49 ION Orchard Singapore 238801,Central,"Lower in sugar, No added sugar",238801
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - Causeway Point,1 Woodlands Square #B1-23 Causeway Point Singapore 738099,North,"Lower in sugar, No added sugar",738099
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Plaza Singapura,68 Orchard Road #04-70/71 Plaza Singapura Singapore 238839,Central,"Lower in sugar, No added sugar",238839
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Lot One,21 Choa Chu Kang Avenue 4 #B1-K4/K5 Lot One Singapore 689812,West,"Lower in sugar, No added sugar",689812
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Waterway Point,83 Punggol Central #b2-K12 Waterway Point Singapore 828761,North-East,"Lower in sugar, No added sugar",828761
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - The Metropolis,9 North Buona Vista Drive #01-02 The Metropolis Singapore 138588,Central,"Lower in sugar, No added sugar",138588
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Canberra Plaza,133 Canberra View #01-25 Canberra Plaza Singapore 750133,North,"Lower in sugar, No added sugar",750133
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - The Clementi Mall,3155 Commonwealth Avenue West #B1-23 The Clementi Mall Singapore 129588,West,"Lower in sugar, No added sugar",129588
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Northpoint City,930 Yishun Avenue 2 #Bq-22-24 Northpoint City Singapore 769098,North,"Lower in sugar, No added sugar",769098
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Thomson Plaza,301 Upper Thomson Road #01-95 Thomson Plaza Singapore 574408,Central,"Lower in sugar, No added sugar",574408
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Ng Teng Fong General Hospital,1 Jurong East Street 21 Tower A #02-12 Ng Teng Fong General Hospital Singapore 609606,West,"Lower in sugar, No added sugar",609606
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Singapore Changi Airport Terminal 1,80 Airport Boulevard #02-K19 Singapore Changi Airport Terminal 1 Singapore 819642,East,"Lower in sugar, No added sugar",819642
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Fusionopolis,1 Fusionopolis Way #B1-15 Fusionopolis Singapore 138632,Central,"Lower in sugar, No added sugar",138632
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Harbourfront Centre,1 Maritime Square #03-59 Harbourfront Centre Singapore 099253,South,"Lower in sugar, No added sugar",99253
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Hillion Mall,17 Petir Road #B2-23/24 Hillion Mall Singapore 678278,North,"Lower in sugar, No added sugar",678278
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Suntec City Mall (Basement 1),3 Temasek Boulevard #B1-104 Suntec City Mall Singapore 038983,Central,"Lower in sugar, No added sugar",38983
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Century Square,2 Tampines Central #B1-21 Century Square Singapore 529509,East,"Lower in sugar, No added sugar",529509
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - OUE Downtown Gallery,6 Shenton Way #03-24 OUE Downtown Gallery Singapore 068809,Central,"Lower in sugar, No added sugar",68809
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Jem,50 Jurong Gateway Road #B1-39 Jem Singapore 608549,West,"Lower in sugar, No added sugar",608549
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Fortune Centre,190 Middle Road #01-09 Fortune Centre Singapore 188979,Central,"Lower in sugar, No added sugar",188979
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Kampong Admiralty,676 Woodlands Drive 7 #01-18 Kampung Admiralty Singapore 730676,North,"Lower in sugar, No added sugar",730676
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Oasis Terraces,681 Punggol Drive #B1-10-12 Oasis Terraces Singapore 820681,North-East,"Lower in sugar, No added sugar",820681
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - E!hub@Downtown East,1 Pasir Ris Close #02-107/8 E!hub@Downtwn East Singapore 519599,East,"Lower in sugar, No added sugar",519599
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Takashimaya,391A Orchard Road Takashimaya Singapore 238872,Central,"Lower in sugar, No added sugar",238872
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - SHELL Jalan Ahmad Ibrahim,311 Jalan Ahmad Ibrahim SHELL Jalan Ahmad Ibrahim Singapore 619595,West,"Lower in sugar, No added sugar",619595
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - HDB Hub,490 Toa Payoh Lorong 6 #01-16 HDB Hub Singapore 310490,Central,"Lower in sugar, No added sugar",310490
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - Compass One,1 Sengkang Square #01-37 Compass One Singapore 545078,North-East,"Lower in sugar, No added sugar",545078
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Heartland Mall,205 Hougang Street #02-32/33 Heartland Mall Singapore 530205,North-East,"Lower in sugar, No added sugar",530205
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Funan,107 North Bridge Road #B2-06 Funan Singapore 179105,Central,"Lower in sugar, No added sugar",179105
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - One Raffles Place,1 Raffles Place #B1-13 One Raffles Place Singapore 048616,Central,"Lower in sugar, No added sugar",48616
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Yew Tee Point,21 Choa Chu Kang North 6 #01-46-48 Yew Tee Point Singapore 689578,West,"Lower in sugar, No added sugar",689578
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast (Flagship) - Far East Square,18 China Street #01-01 Far East Square Singapore 049560,Central,"Lower in sugar, No added sugar",49560
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Junction 8,9 Bishan Place #B1-26 Junction 8 Singapore 579837,Central,"Lower in sugar, No added sugar",579837
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - United Square Shopping Mall,101 Thomson Road #B1-38 United Square Shopping Mall Singapore 307591,Central,"Lower in sugar, No added sugar",307591
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Raffles City,252 North Bridge Road #B1-80 Raffles City Singapore 179103,Central,"Lower in sugar, No added sugar",179103
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Suntec City Mall (Level 2),3 Temasek Boulevard #02-349 Suntec City Mall Singapore 038983,Central,"Lower in sugar, No added sugar",38983
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Hong Leong Building,16 Raffles Quay #B1-46 Hong Leong Building Singapore 048581,Central,"Lower in sugar, No added sugar",48581
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Beach Road,345 Beach Road Singapore 199568,Central,"Lower in sugar, No added sugar",199568
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Clarke Quay Central,6 Eu Tong Sen Street #01-31 Clarke Quay Central Singapore 059817,Central,"Lower in sugar, No added sugar",59817
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - Jurong Point Shopping Mall,1 Jurong West Central #02-K1/K2 Jurong Point Shopping Mall Singapore 648886,West,"Lower in sugar, No added sugar",648886
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Great World City,1 Kim Seng Promenade #01-135 Great World City Singapore 237994,Central,"Lower in sugar, No added sugar",237994
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - White Sands Shopping Centre,1 Pasir Ris Central Street 13 #B1-22/23 White Sands Shopping Central Singapore 518457,East,"Lower in sugar, No added sugar",518457
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Holland Piazza,3 Lorong Liput #B1-10-14 Holland Piazza Singapore 277725,Central,"Lower in sugar, No added sugar",277725
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Frasers Tower,182 Cecil Street #02-06 Frasers Tower Singapore 069547,Central,"Lower in sugar, No added sugar",69547
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - IMM,2 Jurong East Street 21 #01-50 IMM Singapore 609601,West,"Lower in sugar, No added sugar",609601
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Sun Plaza,30 Sembawang Drive #B1-42/45 Sun Plaza Singapore 757713,North,"Lower in sugar, No added sugar",757713
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Eastpoint Mall,3 Simei Street 6 #02-K8 Eastpoint Mall Singapore 528833,East,"Lower in sugar, No added sugar",528833
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - VivoCity,1 Harbourfront Walk #B2-26 VivoCity Singapore 098585,South,"Lower in sugar, No added sugar",98585
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Tekka Place,2 Serangoon Road #01-09-11 Tekka Place Singapore 218227,North-East,"Lower in sugar, No added sugar",218227
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Bugis Junction,200 Victoria Street #B1-11 Bugis Junction Singapore 188024,Central,"Lower in sugar, No added sugar",188024
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - 100AM,100 Tras Street #02-16 100AM Singapore 079027,Central,"Lower in sugar, No added sugar",79027
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Family Cafe - Singapore Changi Airport Terminal 3,65 Airport Boulevard T3 #B2-LF3 Singapore Changi Airport Terminal 3 Singapore 819663,East,"Lower in sugar, No added sugar",819663
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - Aperia Mall,12 Kallang Avenue #01-33 Aperia Mall Singapore 339511,Central,"Lower in sugar, No added sugar",339511
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - TANGS,310-320 Orchard Road #B1-02 TANGS Singapore 238864,Central,"Lower in sugar, No added sugar",238864
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Chinese,Ya Kun Kaya Toast - SAFRA Toa Payoh,293 Toa Payoh Lorong 6 #01-01 SAFRA Toa Payoh Singapore 319387,Central,"Lower in sugar, No added sugar",319387
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Marina Square,6 Raffles Boulevard #02-207A Marina Square Singapore 039594,Central,"Lower in sugar, No added sugar",39594
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Far East Plaza,14 Scotts Road #01-16 Far East Plaza Singapore 228213,Central,"Lower in sugar, No added sugar",228213
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Paya Lebar Square,60 Paya Lebar #01-87 Paya Lebar Square Singapore 409051,Central,"Lower in sugar, No added sugar",409051
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - West Mall,1 Bukit Batok Central Link #01-10/41 West Mall Singapore 658713,West,"Lower in sugar, No added sugar",658713
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Tiong Bahru Plaza,302 Tiong Bahru Road #B1-138 Tiong Bahru Plaza Singapore 168732,Central,"Lower in sugar, No added sugar",168732
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - NEX Mall,23 Serangoon Central #B2-46 NEX Mall Singapore 556083,North-East,"Lower in sugar, No added sugar",556083
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Parkway Parade,80 Marine Parade Road #01-14B Parkway Parde Singapore 449269,East,"Lower in sugar, No added sugar",449269
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Paragon,290 Orchard Road #B1-38 Paragon Singapore 238859,Central,"Lower in sugar, No added sugar",238859
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Seletar Mall,33 Sengkang West Avenue #B1-20/21 The Seletar Mall Singapore 797653,North-East,"Lower in sugar, No added sugar",797653
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Bedok Mall,311 New Upper Changi Road #01-12 Bedok Mall Singapore 467360,East,"Lower in sugar, No added sugar",467360
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - ION Orchard,2 Orchard Turn #B4-49 ION Orchard Singapore 238801,Central,"Lower in sugar, No added sugar",238801
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - Causeway Point,1 Woodlands Square #B1-23 Causeway Point Singapore 738099,North,"Lower in sugar, No added sugar",738099
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Plaza Singapura,68 Orchard Road #04-70/71 Plaza Singapura Singapore 238839,Central,"Lower in sugar, No added sugar",238839
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Lot One,21 Choa Chu Kang Avenue 4 #B1-K4/K5 Lot One Singapore 689812,West,"Lower in sugar, No added sugar",689812
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Waterway Point,83 Punggol Central #b2-K12 Waterway Point Singapore 828761,North-East,"Lower in sugar, No added sugar",828761
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Metropolis,9 North Buona Vista Drive #01-02 The Metropolis Singapore 138588,Central,"Lower in sugar, No added sugar",138588
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Canberra Plaza,133 Canberra View #01-25 Canberra Plaza Singapore 750133,North,"Lower in sugar, No added sugar",750133
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Clementi Mall,3155 Commonwealth Avenue West #B1-23 The Clementi Mall Singapore 129588,West,"Lower in sugar, No added sugar",129588
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Northpoint City,930 Yishun Avenue 2 #B1-22-24 Northpoint City Singapore 769098,North,"Lower in sugar, No added sugar",769098
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Thomson Plaza,301 Upper Thomson Road #01-95 Thomson Plaza Singapore 574408,Central,"Lower in sugar, No added sugar",574408
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Ng Teng Fong General Hospital,1 Jurong East Street 21 Tower A #02-12 Ng Teng Fong General Hospital Singapore 609606,West,"Lower in sugar, No added sugar",609606
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Fusionopolis,1 Fusionopolis Way #B1-15 Fusionopolis Singapore 138632,Central,"Lower in sugar, No added sugar",138632
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Harbourfront Centre,1 Maritime Square #03-59 Harbourfront Centre Singapore 099253,Central,"Lower in sugar, No added sugar",99253
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Hillion Mall,17 Petir Road #B2-23/24 Hillion Mall Singapore 678278,West,"Lower in sugar, No added sugar",678278
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Suntec City Mall (Basement 1),3 Temasek Boulevard #B1-104 Suntec City Mall Singapore 038983,Central,"Lower in sugar, No added sugar",38983
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Century Square,2 Tampines Central #B1-21 Century Square Singapore 529509,East,"Lower in sugar, No added sugar",529509
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Jem,50 Jurong Gateway Road #B1-39 Jem Singapore 608549,West,"Lower in sugar, No added sugar",608549
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Fortune Centre,190 Middle Road #01-09 Fortune Centre Singapore 188979,Central,"Lower in sugar, No added sugar",188979
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Kampong Admiralty,676 Woodlands Drive 7 #01-18 Kampung Admiralty Singapore 730676,North,"Lower in sugar, No added sugar",730676
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Oasis Terraces,681 Punggol Drive #B1-10-12 Oasis Terraces Singapore 820681,North-East,"Lower in sugar, No added sugar",820681
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - E!hub@Downtown East,1 Pasir Ris Close #02-107/8 E!hub@Downtwn East Singapore 519599,East,"Lower in sugar, No added sugar",519599
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - SHELL Jalan Ahmad Ibrahim,311 Jalan Ahmad Ibrahim SHELL Jalan Ahmad Ibrahim Singapore 619595,West,"Lower in sugar, No added sugar",619595
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - HDB Hub,490 Toa Payoh Lorong 6 #01-16 HDB Hub Singapore 310490,Central,"Lower in sugar, No added sugar",310490
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - Compass One,1 Sengkang Square #01-37 Compass One Singapore 545078,North-East,"Lower in sugar, No added sugar",545078
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Heartland Mall,205 Hougang Street #02-32/33 Heartland Mall Singapore 530205,North-East,"Lower in sugar, No added sugar",530205
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Funan,107 North Bridge Road #B2-06 Funan Singapore 179105,Central,"Lower in sugar, No added sugar",179105
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - One Raffles Place,1 Raffles Place #B1-13 One Raffles Place Singapore 048616,Central,"Lower in sugar, No added sugar",48616
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Yew Tee Point,21 Choa Chu Kang North 6 #01-46-48 Yew Tee Point Singapore 689578,West,"Lower in sugar, No added sugar",689578
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast (Flagship) - Far East Square,18 China Street #01-01 Far East Square Singapore 049560,Central,"Lower in sugar, No added sugar",49560
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Junction 8,9 Bishan Place #B1-26 Junction 8 Singapore 579837,Central,"Lower in sugar, No added sugar",579837
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - United Square Shopping Mall,101 Thomson Road #B1-38 United Square Shopping Mall Singapore 307591,Central,"Lower in sugar, No added sugar",307591
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Suntec City Mall (Level 2),3 Temasek Boulevard #02-349 Suntec City Mall Singapore 038983,Central,"Lower in sugar, No added sugar",38983
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Hong Leong Building,16 Raffles Quay #B1-46 Hong Leong Building Singapore 048581,Central,"Lower in sugar, No added sugar",48581
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Beach Road,345 Beach Road Singapore 199568,Central,"Lower in sugar, No added sugar",199568
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Clarke Quay Central,6 Eu Tong Sen Street #01-31 Clarke Quay Central Singapore 059817,Central,"Lower in sugar, No added sugar",59817
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - Jurong Point Shopping Mall,1 Jurong West Central #02-K1/K2 Jurong Point Shopping Mall Singapore 648886,West,"Lower in sugar, No added sugar",648886
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Great World City,1 Kim Seng Promenade #01-135 Great World City Singapore 237994,Central,"Lower in sugar, No added sugar",237994
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - White Sands Shopping Centre,1 Pasir Ris Central Street 13 #B1-22/23 White Sands Shopping Central Singapore 518457,East,"Lower in sugar, No added sugar",518457
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Frasers Tower,182 Cecil Street #02-06 Frasers Tower Singapore 069547,Central,"Lower in sugar, No added sugar",69547
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - IMM,2 Jurong East Street 21 #01-50 IMM Singapore 609601,West,"Lower in sugar, No added sugar",609601
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Sun Plaza,30 Sembawang Drive #B1-42/45 Sun Plaza Singapore 757713,North,"Lower in sugar, No added sugar",757713
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Eastpoint Mall,3 Simei Street 6 #02-K8 Eastpoint Mall Singapore 528833,East,"Lower in sugar, No added sugar",528833
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - VivoCity,1 Harbourfront Walk #B2-26 VivoCity Singapore 098585,Central,"Lower in sugar, No added sugar",98585
